Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 1710: loss 3.8886, time 3720.03ms, mfu 36.18%
iter 1720: loss 3.8371, time 3722.99ms, mfu 36.18%
iter 1730: loss 4.0012, time 3721.95ms, mfu 36.18%
iter 1740: loss 3.9767, time 3723.51ms, mfu 36.18%
iter 1750: loss 3.9644, time 3722.98ms, mfu 36.18%
iter 1760: loss 3.8611, time 3721.52ms, mfu 36.18%
iter 1770: loss 3.9042, time 3721.13ms, mfu 36.18%
iter 1780: loss 3.8257, time 3722.58ms, mfu 36.18%
iter 1790: loss 3.8296, time 3728.06ms, mfu 36.17%
iter 1800: loss 3.7552, time 3724.00ms, mfu 36.17%
iter 1810: loss 3.8423, time 3719.04ms, mfu 36.18%
iter 1820: loss 3.8281, time 3723.09ms, mfu 36.17%
iter 1830: loss 4.2179, time 3724.02ms, mfu 36.17%
iter 1840: loss 4.1671, time 3720.65ms, mfu 36.17%
iter 1850: loss 3.9677, time 3723.69ms, mfu 36.17%
iter 1860: loss 3.9716, time 3721.66ms, mfu 36.17%
iter 1870: loss 3.6702, time 3721.48ms, mfu 36.18%
iter 1880: loss 3.6708, time 3723.31ms, mfu 36.17%
iter 1890: loss 3.8284, time 3725.74ms, mfu 36.17%
iter 1900: loss 3.9239, time 3723.50ms, mfu 36.17%
iter 1910: loss 3.7706, time 3721.12ms, mfu 36.17%
iter 1920: loss 3.6643, time 3723.83ms, mfu 36.17%
iter 1930: loss 3.6612, time 3722.82ms, mfu 36.17%
iter 1940: loss 3.8570, time 3724.85ms, mfu 36.17%
iter 1950: loss 3.8242, time 3726.03ms, mfu 36.17%
iter 1960: loss 3.9401, time 3720.14ms, mfu 36.17%
iter 1970: loss 3.6432, time 3722.73ms, mfu 36.17%
iter 1980: loss 3.8198, time 3723.86ms, mfu 36.17%
iter 1990: loss 3.6967, time 3722.03ms, mfu 36.17%
step 2000: train loss 3.8037, val loss 3.7930
saving checkpoint to out
iter 2000: loss 3.8722, time 17794.57ms, mfu 33.31%
iter 2010: loss 3.8517, time 3725.55ms, mfu 33.59%
iter 2020: loss 3.7401, time 3722.49ms, mfu 33.85%
iter 2030: loss 3.8899, time 3726.94ms, mfu 34.08%
iter 2040: loss 3.6945, time 3723.52ms, mfu 34.29%
iter 2050: loss 3.9011, time 3722.39ms, mfu 34.48%
iter 2060: loss 3.4732, time 3720.18ms, mfu 34.65%
iter 2070: loss 3.8231, time 3723.30ms, mfu 34.80%
iter 2080: loss 3.7979, time 3725.10ms, mfu 34.94%
iter 2090: loss 3.7306, time 3718.39ms, mfu 35.06%
iter 2100: loss 3.8633, time 3719.55ms, mfu 35.18%
iter 2110: loss 3.7332, time 3725.41ms, mfu 35.27%
iter 2120: loss 3.5668, time 3723.42ms, mfu 35.36%
iter 2130: loss 3.8455, time 3725.91ms, mfu 35.44%
iter 2140: loss 3.6649, time 3726.88ms, mfu 35.51%
iter 2150: loss 3.7158, time 3723.41ms, mfu 35.58%
iter 2160: loss 3.6310, time 3719.94ms, mfu 35.64%
iter 2170: loss 3.6551, time 3722.09ms, mfu 35.69%
iter 2180: loss 3.8187, time 3724.57ms, mfu 35.74%
iter 2190: loss 3.6869, time 3724.31ms, mfu 35.78%
iter 2200: loss 3.6334, time 3724.81ms, mfu 35.82%
iter 2210: loss 3.6884, time 3723.25ms, mfu 35.85%
iter 2220: loss 3.6505, time 3725.23ms, mfu 35.88%
iter 2230: loss 3.8305, time 3722.23ms, mfu 35.91%
iter 2240: loss 3.8279, time 3726.11ms, mfu 35.93%
iter 2250: loss 3.7292, time 3723.23ms, mfu 35.96%
