Overriding config with config/train_gpt2.py:
# config for training GPT-2 (124M) down to very nice loss of ~2.85 on 1 node of 8X A100 40GB
# launch as the following (e.g. in a screen session) and wait ~5 days:
# $ torchrun --standalone --nproc_per_node=8 train.py config/train_gpt2.py

wandb_log = False
wandb_project = 'owt'
wandb_run_name='gpt2-124M'

# these make the total batch size be ~0.5M
# 12 batch size * 1024 block size * 5 gradaccum * 8 GPUs = 491,520
batch_size = 12
block_size = 1024
gradient_accumulation_steps = 5 * 8

# this makes total number of tokens be 300B
max_iters = 600000
lr_decay_iters = 600000

# eval stuff
eval_interval = 1000
eval_iters = 200
log_interval = 10

# weight decay
weight_decay = 1e-1

tokens per iteration will be: 491,520
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
Using AdamW+
compiling the model... (takes a ~minute)
iter 2150: loss 3.6861, time 3683.01ms, mfu 35.98%
iter 2160: loss 3.5971, time 3681.98ms, mfu 36.04%
iter 2170: loss 3.6098, time 3682.63ms, mfu 36.09%
iter 2180: loss 3.8015, time 3683.32ms, mfu 36.14%
iter 2190: loss 3.6509, time 3682.68ms, mfu 36.18%
iter 2200: loss 3.6195, time 3681.68ms, mfu 36.22%
iter 2210: loss 3.6823, time 3683.84ms, mfu 36.25%
iter 2220: loss 3.6200, time 3683.88ms, mfu 36.28%
iter 2230: loss 3.7962, time 3683.83ms, mfu 36.31%
iter 2240: loss 3.8043, time 3682.12ms, mfu 36.34%
iter 2250: loss 3.7178, time 3684.80ms, mfu 36.36%
iter 2260: loss 3.7919, time 3683.31ms, mfu 36.38%
iter 2270: loss 3.7350, time 3683.42ms, mfu 36.40%
iter 2280: loss 3.8390, time 3685.89ms, mfu 36.41%
iter 2290: loss 3.8019, time 3684.88ms, mfu 36.42%
iter 2300: loss 3.6815, time 3684.42ms, mfu 36.44%
iter 2310: loss 3.7029, time 3686.20ms, mfu 36.45%
iter 2320: loss 3.8050, time 3685.97ms, mfu 36.45%
iter 2330: loss 3.5977, time 3684.53ms, mfu 36.46%
iter 2340: loss 3.6350, time 3683.47ms, mfu 36.47%
